stamp_sec,ref_stamp_sec,vib_stamp_sec,x,y,z,roll,pitch,yaw
1784309511.232093096,1784309511.232093096,1784309511.232093096,-0.416990,-0.065708,0.074905,-0.082156,0.001051,-0.079074
1784309511.265481234,1784309511.265481234,1784309511.265481234,-0.417403,-0.065703,0.074004,-0.080760,-0.001384,-0.080521
1784309511.298761845,1784309511.298761845,1784309511.298761845,-0.417501,-0.065231,0.075683,-0.084183,0.001659,-0.083411
1784309511.332148075,1784309511.332148075,1784309511.332148075,-0.418491,-0.065694,0.074049,-0.078813,-0.000996,-0.086939
1784309511.365409613,1784309511.365409613,1784309511.365409613,-0.419638,-0.065846,0.072417,-0.073933,-0.004241,-0.092621
1784309511.398798227,1784309511.398798227,1784309511.398798227,-0.420734,-0.065767,0.072822,-0.075577,-0.005010,-0.098368
1784309511.465423346,1784309511.465423346,1784309511.465423346,-0.422711,-0.065050,0.075712,-0.079660,-0.001616,-0.112973
1784309511.498728752,1784309511.498728752,1784309511.498728752,-0.423963,-0.064249,0.075492,-0.086920,-0.003736,-0.119785
1784309511.532113075,1784309511.532113075,1784309511.532113075,-0.424998,-0.065029,0.075943,-0.077651,0.000585,-0.126132
1784309511.598763704,1784309511.598763704,1784309511.598763704,-0.427052,-0.064322,0.074411,-0.084186,-0.004926,-0.136463
1784309511.632043362,1784309511.632043362,1784309511.632043362,-0.427928,-0.064426,0.073560,-0.077350,-0.007864,-0.141549
1784309511.665433645,1784309511.665433645,1784309511.665433645,-0.428519,-0.064487,0.074988,-0.078272,-0.003295,-0.145936
1784309511.765346050,1784309511.765346050,1784309511.765346050,-0.430641,-0.064043,0.073625,-0.079333,-0.008128,-0.157086
1784309511.798727274,1784309511.798727274,1784309511.798727274,-0.431139,-0.063717,0.073110,-0.081332,-0.011464,-0.159565
1784309511.865395546,1784309511.865395546,1784309511.865395546,-0.431846,-0.063658,0.073182,-0.081698,-0.010135,-0.163731
1784309511.898658514,1784309511.898658514,1784309511.898658514,-0.431690,-0.063588,0.075035,-0.080660,-0.007498,-0.164936
1784309511.932043791,1784309511.932043791,1784309511.932043791,-0.432356,-0.063703,0.072730,-0.081543,-0.011738,-0.166029
1784309511.998712540,1784309511.998712540,1784309511.998712540,-0.433054,-0.063068,0.070930,-0.089342,-0.017412,-0.167191
1784309512.065362215,1784309512.065362215,1784309512.065362215,-0.433039,-0.063288,0.071922,-0.086184,-0.014909,-0.168224
1784309512.098601580,1784309512.098601580,1784309512.098601580,-0.432729,-0.063464,0.073460,-0.084375,-0.011029,-0.167936
1784309512.131988049,1784309512.131988049,1784309512.131988049,-0.432849,-0.063450,0.072792,-0.084913,-0.012386,-0.168026
1784309512.165229559,1784309512.165229559,1784309512.165229559,-0.432311,-0.063279,0.074454,-0.084307,-0.009439,-0.167848
1784309512.198616028,1784309512.198616028,1784309512.198616028,-0.432642,-0.063704,0.073228,-0.082607,-0.010343,-0.167304
1784309512.298566580,1784309512.298566580,1784309512.298566580,-0.433027,-0.063014,0.071269,-0.088088,-0.018495,-0.167758
1784309512.398622751,1784309512.398622751,1784309512.398622751,-0.431924,-0.063260,0.073178,-0.090461,-0.012498,-0.162824
1784309512.431886911,1784309512.431886911,1784309512.431886911,-0.431240,-0.063599,0.072795,-0.087245,-0.013339,-0.158481
1784309512.465275049,1784309512.465275049,1784309512.465275049,-0.430046,-0.063072,0.074829,-0.095591,-0.010991,-0.153381
1784309512.565180779,1784309512.565180779,1784309512.565180779,-0.426834,-0.063689,0.075095,-0.097952,-0.007457,-0.133359
1784309512.598572969,1784309512.598572969,1784309512.598572969,-0.425760,-0.063478,0.074357,-0.101153,-0.009494,-0.126817
1784309512.631870747,1784309512.631870747,1784309512.631870747,-0.424641,-0.063970,0.073691,-0.098427,-0.009046,-0.119539
1784309512.665259361,1784309512.665259361,1784309512.665259361,-0.422892,-0.063633,0.075865,-0.103489,-0.006387,-0.111609
1784309512.731925964,1784309512.731925964,1784309512.731925964,-0.420227,-0.064333,0.074668,-0.101068,-0.006040,-0.094434
1784309512.865222931,1784309512.865222931,1784309512.865222931,-0.415636,-0.065344,0.074635,-0.095952,-0.002066,-0.068053
1784309512.898504972,1784309512.898504972,1784309512.898504972,-0.415220,-0.065370,0.074542,-0.096306,-0.002224,-0.064829
1784309512.931899309,1784309512.931899309,1784309512.931899309,-0.415067,-0.064993,0.073586,-0.099845,-0.005467,-0.063395
1784309512.965131521,1784309512.965131521,1784309512.965131521,-0.415098,-0.064559,0.074010,-0.105556,-0.003993,-0.062993
1784309512.998518705,1784309512.998518705,1784309512.998518705,-0.415299,-0.064558,0.073124,-0.105152,-0.006640,-0.063027
1784309513.031759739,1784309513.031759739,1784309513.031759739,-0.415161,-0.064186,0.074521,-0.108001,-0.003803,-0.063871
1784309513.065145493,1784309513.065145493,1784309513.065145493,-0.415346,-0.064651,0.072966,-0.104743,-0.007297,-0.063365
1784309513.131794214,1784309513.131794214,1784309513.131794214,-0.415271,-0.064910,0.072852,-0.101571,-0.005693,-0.062986
1784309513.165056944,1784309513.165056944,1784309513.165056944,-0.415386,-0.064433,0.072441,-0.107027,-0.007467,-0.062540
1784309513.198442459,1784309513.198442459,1784309513.198442459,-0.414921,-0.064168,0.074255,-0.108361,-0.004583,-0.062539
1784309513.231724501,1784309513.231724501,1784309513.231724501,-0.415282,-0.064745,0.073012,-0.101648,-0.006023,-0.063135
1784309513.298413754,1784309513.298413754,1784309513.298413754,-0.415709,-0.064310,0.074515,-0.102010,-0.003348,-0.067583
1784309513.331802845,1784309513.331802845,1784309513.331802845,-0.416639,-0.063996,0.072774,-0.105243,-0.008033,-0.070762
1784309513.365082979,1784309513.365082979,1784309513.365082979,-0.417557,-0.064059,0.072731,-0.103951,-0.008961,-0.075582
1784309513.431731224,1784309513.431731224,1784309513.431731224,-0.419651,-0.064075,0.074079,-0.097838,-0.007246,-0.089149
1784309513.465121508,1784309513.465121508,1784309513.465121508,-0.420858,-0.063803,0.074225,-0.099808,-0.009389,-0.096533
1784309513.498400211,1784309513.498400211,1784309513.498400211,-0.422286,-0.062924,0.074987,-0.108720,-0.009234,-0.104401
1784309513.565048218,1784309513.565048218,1784309513.565048218,-0.424549,-0.063138,0.074643,-0.102698,-0.009902,-0.117159
1784309513.598435879,1784309513.598435879,1784309513.598435879,-0.425435,-0.062937,0.073264,-0.106210,-0.016470,-0.120717
1784309513.631723642,1784309513.631723642,1784309513.631723642,-0.425618,-0.063082,0.076247,-0.103050,-0.006356,-0.124876
1784309513.698365450,1784309513.698365450,1784309513.698365450,-0.426504,-0.062898,0.076559,-0.102636,-0.006331,-0.130543
1784309513.731753111,1784309513.731753111,1784309513.731753111,-0.427094,-0.062221,0.075095,-0.107239,-0.012181,-0.133853
1784309513.765035152,1784309513.765035152,1784309513.765035152,-0.427692,-0.063054,0.074976,-0.100461,-0.009637,-0.136010
1784309513.831664562,1784309513.831664562,1784309513.831664562,-0.428760,-0.062695,0.075376,-0.099948,-0.010593,-0.143045
1784309513.865048409,1784309513.865048409,1784309513.865048409,-0.429378,-0.062484,0.075143,-0.099468,-0.012470,-0.146907
1784309513.898331404,1784309513.898331404,1784309513.898331404,-0.430210,-0.062331,0.074537,-0.100298,-0.015625,-0.150963
1784309513.964957714,1784309513.964957714,1784309513.964957714,-0.431594,-0.062285,0.075548,-0.098674,-0.010846,-0.160121
1784309514.031627178,1784309514.031627178,1784309514.031627178,-0.432951,-0.062685,0.074165,-0.091768,-0.013382,-0.166801
1784309514.065013647,1784309514.065013647,1784309514.065013647,-0.433670,-0.062165,0.073292,-0.094893,-0.016775,-0.170587
1784309514.098296404,1784309514.098296404,1784309514.098296404,-0.434075,-0.062037,0.074467,-0.093808,-0.014841,-0.175035
1784309514.131682634,1784309514.131682634,1784309514.131682634,-0.434624,-0.062458,0.074874,-0.090164,-0.012926,-0.178428
1784309514.164967537,1784309514.164967537,1784309514.164967537,-0.435770,-0.061791,0.071748,-0.094817,-0.020411,-0.181488
1784309514.231613159,1784309514.231613159,1784309514.231613159,-0.436015,-0.062103,0.073947,-0.090612,-0.013655,-0.185419
1784309514.265000105,1784309514.265000105,1784309514.265000105,-0.436325,-0.061771,0.072466,-0.094930,-0.017108,-0.185116
1784309514.364930153,1784309514.364930153,1784309514.364930153,-0.435138,-0.061990,0.074616,-0.093425,-0.011603,-0.181491
1784309514.398318768,1784309514.398318768,1784309514.398318768,-0.435033,-0.062321,0.071767,-0.090698,-0.019223,-0.177737
1784309514.431579590,1784309514.431579590,1784309514.431579590,-0.433933,-0.063219,0.073656,-0.083338,-0.011978,-0.173407
1784309514.498226404,1784309514.498226404,1784309514.498226404,-0.432144,-0.062973,0.074159,-0.088059,-0.013026,-0.162803
1784309514.564895391,1784309514.564895391,1784309514.564895391,-0.430314,-0.063306,0.073010,-0.091082,-0.012481,-0.149801
1784309514.598282337,1784309514.598282337,1784309514.598282337,-0.428821,-0.063822,0.074894,-0.088432,-0.006047,-0.143043
1784309514.631543636,1784309514.631543636,1784309514.631543636,-0.427601,-0.064417,0.074945,-0.083537,-0.005497,-0.136815
1784309514.664930582,1784309514.664930582,1784309514.664930582,-0.427076,-0.064197,0.073908,-0.086966,-0.007081,-0.131881
1784309514.698170900,1784309514.698170900,1784309514.698170900,-0.426038,-0.064552,0.074873,-0.084249,-0.005213,-0.126668
1784309514.764839649,1784309514.764839649,1784309514.764839649,-0.424827,-0.064383,0.074207,-0.089947,-0.007944,-0.118578
1784309514.798226357,1784309514.798226357,1784309514.798226357,-0.423828,-0.064721,0.076906,-0.086297,-0.000075,-0.115460
1784309514.831510305,1784309514.831510305,1784309514.831510305,-0.423710,-0.064151,0.074343,-0.092741,-0.008061,-0.112389
1784309514.864895582,1784309514.864895582,1784309514.864895582,-0.423183,-0.064305,0.075414,-0.093929,-0.002738,-0.109314
1784309514.898137569,1784309514.898137569,1784309514.898137569,-0.422486,-0.064978,0.075570,-0.084947,-0.002525,-0.106588
1784309514.998156786,1784309514.998156786,1784309514.998156786,-0.421489,-0.065058,0.074520,-0.086668,-0.002004,-0.098763
1784309515.131489038,1784309515.131489038,1784309515.131489038,-0.420430,-0.064893,0.075762,-0.088369,-0.001795,-0.094584
1784309515.164770842,1784309515.164770842,1784309515.164770842,-0.420912,-0.064353,0.073340,-0.092182,-0.008269,-0.094930
1784309515.198169470,1784309515.198169470,1784309515.198169470,-0.421075,-0.064819,0.073185,-0.089096,-0.007302,-0.094564
1784309515.231439352,1784309515.231439352,1784309515.231439352,-0.421151,-0.064395,0.073038,-0.092750,-0.008705,-0.095771
1784309515.264830112,1784309515.264830112,1784309515.264830112,-0.421239,-0.064614,0.073758,-0.090556,-0.006685,-0.096591
1784309515.298067570,1784309515.298067570,1784309515.298067570,-0.421572,-0.064219,0.073556,-0.093385,-0.007849,-0.098474
1784309515.331454039,1784309515.331454039,1784309515.331454039,-0.421937,-0.064537,0.073225,-0.087625,-0.009056,-0.100940
1784309515.398081779,1784309515.398081779,1784309515.398081779,-0.422872,-0.064500,0.074694,-0.086884,-0.005214,-0.107265
1784309515.431344986,1784309515.431344986,1784309515.431344986,-0.423527,-0.064059,0.074708,-0.092237,-0.007039,-0.110346
1784309515.464728832,1784309515.464728832,1784309515.464728832,-0.424241,-0.064015,0.074836,-0.088283,-0.006907,-0.115444
1784309515.531380415,1784309515.531380415,1784309515.531380415,-0.426039,-0.063895,0.074340,-0.087995,-0.009443,-0.124991
1784309515.564659119,1784309515.564659119,1784309515.564659119,-0.426557,-0.063969,0.075246,-0.086894,-0.008537,-0.128981
1784309515.598045826,1784309515.598045826,1784309515.598045826,-0.427046,-0.063368,0.075502,-0.091438,-0.009806,-0.132327
1784309515.664715052,1784309515.664715052,1784309515.664715052,-0.427633,-0.063967,0.074538,-0.085763,-0.009475,-0.134884
1784309515.697976112,1784309515.697976112,1784309515.697976112,-0.427580,-0.063022,0.076091,-0.098208,-0.007358,-0.135262
1784309515.731362820,1784309515.731362820,1784309515.731362820,-0.427278,-0.063386,0.077102,-0.092650,-0.005793,-0.135299
1784309515.798011541,1784309515.798011541,1784309515.798011541,-0.427832,-0.063426,0.074698,-0.093823,-0.010075,-0.135434
1784309515.831272840,1784309515.831272840,1784309515.831272840,-0.428194,-0.062586,0.074126,-0.104885,-0.014342,-0.136405
1784309515.864659786,1784309515.864659786,1784309515.864659786,-0.428166,-0.063030,0.075860,-0.096243,-0.009627,-0.139390
1784309515.931308746,1784309515.931308746,1784309515.931308746,-0.429470,-0.062561,0.074832,-0.096930,-0.014082,-0.145577
1784309515.964591742,1784309515.964591742,1784309515.964591742,-0.430091,-0.062693,0.075052,-0.095055,-0.014351,-0.149034
1784309515.997977495,1784309515.997977495,1784309515.997977495,-0.430730,-0.062020,0.075508,-0.101076,-0.015339,-0.152879
1784309516.064645529,1784309516.064645529,1784309516.064645529,-0.431891,-0.062121,0.074955,-0.098481,-0.016995,-0.159323
1784309516.097907066,1784309516.097907066,1784309516.097907066,-0.432589,-0.061342,0.074068,-0.106578,-0.019371,-0.162122
1784309516.131294250,1784309516.131294250,1784309516.131294250,-0.432836,-0.061467,0.075121,-0.104112,-0.017149,-0.164755
1784309516.197942495,1784309516.197942495,1784309516.197942495,-0.433810,-0.061508,0.074956,-0.102201,-0.017063,-0.170224
1784309516.231206894,1784309516.231206894,1784309516.231206894,-0.434401,-0.060984,0.074008,-0.107803,-0.019886,-0.172707
1784309516.264593124,1784309516.264593124,1784309516.264593124,-0.434764,-0.060672,0.073772,-0.110636,-0.023213,-0.174735
1784309516.331258774,1784309516.331258774,1784309516.331258774,-0.435314,-0.060937,0.074942,-0.106538,-0.019804,-0.179423
1784309516.364548206,1784309516.364548206,1784309516.364548206,-0.435445,-0.060810,0.075048,-0.106770,-0.020694,-0.180887
1784309516.397932053,1784309516.397932053,1784309516.397932053,-0.436181,-0.060822,0.072163,-0.109298,-0.026067,-0.181589
1784309516.431210041,1784309516.431210041,1784309516.431210041,-0.435735,-0.060946,0.074813,-0.106403,-0.019810,-0.182160
1784309516.464600325,1784309516.464600325,1784309516.464600325,-0.435769,-0.061122,0.075138,-0.104643,-0.017934,-0.182752
1784309516.497859478,1784309516.497859478,1784309516.497859478,-0.435979,-0.061181,0.073954,-0.103011,-0.021248,-0.182878
1784309516.564506292,1784309516.564506292,1784309516.564506292,-0.436223,-0.060289,0.073571,-0.111661,-0.023538,-0.184186
1784309516.597893715,1784309516.597893715,1784309516.597893715,-0.436220,-0.060537,0.075046,-0.108782,-0.019707,-0.185330
1784309516.664562464,1784309516.664562464,1784309516.664562464,-0.436371,-0.060357,0.075754,-0.109878,-0.017951,-0.186881
1784309516.697845697,1784309516.697845697,1784309516.697845697,-0.436561,-0.060574,0.075076,-0.104780,-0.019132,-0.187174
1784309516.731230974,1784309516.731230974,1784309516.731230974,-0.436482,-0.060310,0.074832,-0.108815,-0.020622,-0.186676
1784309516.797878981,1784309516.797878981,1784309516.797878981,-0.435498,-0.060337,0.075039,-0.113245,-0.019439,-0.179666
1784309516.831162691,1784309516.831162691,1784309516.831162691,-0.434628,-0.060912,0.075407,-0.106798,-0.018840,-0.175813
1784309516.864549160,1784309516.864549160,1784309516.864549160,-0.434275,-0.060661,0.073713,-0.112410,-0.023578,-0.170778
1784309516.931175232,1784309516.931175232,1784309516.931175232,-0.432389,-0.060955,0.074849,-0.113429,-0.019030,-0.161083
1784309516.964420080,1784309516.964420080,1784309516.964420080,-0.431517,-0.061337,0.075173,-0.109734,-0.019075,-0.156207
1784309516.997802496,1784309516.997802496,1784309516.997802496,-0.430720,-0.061811,0.076005,-0.108093,-0.014241,-0.151711
1784309517.064492702,1784309517.064492702,1784309517.064492702,-0.429126,-0.061639,0.075789,-0.113312,-0.015341,-0.142002
1784309517.097777367,1784309517.097777367,1784309517.097777367,-0.428769,-0.061998,0.073476,-0.109313,-0.019376,-0.137601
1784309517.131162167,1784309517.131162167,1784309517.131162167,-0.428053,-0.062040,0.072445,-0.111705,-0.019749,-0.132433
1784309517.197810173,1784309517.197810173,1784309517.197810173,-0.426174,-0.062471,0.073651,-0.107257,-0.016143,-0.122851
1784309517.231053591,1784309517.231053591,1784309517.231053591,-0.425481,-0.062693,0.073318,-0.106395,-0.015247,-0.118915
1784309517.264437199,1784309517.264437199,1784309517.264437199,-0.424650,-0.062618,0.074343,-0.106238,-0.014934,-0.115796
1784309517.331127405,1784309517.331127405,1784309517.331127405,-0.424446,-0.062774,0.072914,-0.106544,-0.015336,-0.111907
1784309517.364389420,1784309517.364389420,1784309517.364389420,-0.423780,-0.063633,0.074597,-0.097305,-0.011745,-0.110645
1784309517.497705221,1784309517.497705221,1784309517.497705221,-0.424491,-0.063227,0.074523,-0.095714,-0.012212,-0.115510
1784309517.531094074,1784309517.531094074,1784309517.531094074,-0.425419,-0.063242,0.073639,-0.096993,-0.010965,-0.118378
1784309517.564374447,1784309517.564374447,1784309517.564374447,-0.425409,-0.062976,0.076010,-0.095957,-0.010607,-0.122392
1784309517.597762823,1784309517.597762823,1784309517.597762823,-0.426267,-0.063014,0.076047,-0.095357,-0.009522,-0.127037
1784309517.631045103,1784309517.631045103,1784309517.631045103,-0.427586,-0.062647,0.074809,-0.097516,-0.010955,-0.132146
1784309517.697670937,1784309517.697670937,1784309517.697670937,-0.428914,-0.062235,0.076586,-0.098045,-0.013448,-0.143200
1784309517.731057882,1784309517.731057882,1784309517.731057882,-0.430334,-0.061704,0.076826,-0.100679,-0.009659,-0.150266
1784309517.764343739,1784309517.764343739,1784309517.764343739,-0.431632,-0.062220,0.074208,-0.093306,-0.016734,-0.155786
1784309517.830967188,1784309517.830967188,1784309517.830967188,-0.433268,-0.061796,0.076364,-0.096584,-0.013503,-0.167091
1784309517.864353657,1784309517.864353657,1784309517.864353657,-0.434220,-0.061903,0.075242,-0.091080,-0.013704,-0.171951
1784309517.964284897,1784309517.964284897,1784309517.964284897,-0.436758,-0.061489,0.074519,-0.092152,-0.019229,-0.186463
1784309517.997672558,1784309517.997672558,1784309517.997672558,-0.437481,-0.061114,0.076142,-0.089035,-0.013888,-0.194147
1784309518.030954123,1784309518.030954123,1784309518.030954123,-0.439063,-0.061448,0.073816,-0.087556,-0.018647,-0.200183
1784309518.097601652,1784309518.097601652,1784309518.097601652,-0.441403,-0.060166,0.075167,-0.088821,-0.021452,-0.215653
1784309518.130987883,1784309518.130987883,1784309518.130987883,-0.442694,-0.059595,0.075632,-0.093120,-0.020113,-0.223271
1784309518.164228439,1784309518.164228439,1784309518.164228439,-0.443822,-0.060157,0.075714,-0.086205,-0.020754,-0.229495
1784309518.230857134,1784309518.230857134,1784309518.230857134,-0.446130,-0.058177,0.076705,-0.102653,-0.024363,-0.241616
1784309518.264243364,1784309518.264243364,1784309518.264243364,-0.446544,-0.058770,0.077333,-0.095248,-0.021974,-0.246118
1784309518.297549725,1784309518.297549725,1784309518.297549725,-0.447493,-0.058775,0.075449,-0.092805,-0.025073,-0.250409
1784309518.364215136,1784309518.364215136,1784309518.364215136,-0.447638,-0.059272,0.076871,-0.087323,-0.022366,-0.253393
1784309518.397601366,1784309518.397601366,1784309518.397601366,-0.447857,-0.058891,0.076014,-0.091606,-0.024099,-0.252834
1784309518.430884123,1784309518.430884123,1784309518.430884123,-0.447474,-0.058227,0.077715,-0.101554,-0.021945,-0.251300
1784309518.497532606,1784309518.497532606,1784309518.497532606,-0.447088,-0.058714,0.076918,-0.097505,-0.022196,-0.249819
1784309518.530918598,1784309518.530918598,1784309518.530918598,-0.446940,-0.058624,0.078045,-0.096490,-0.018223,-0.250028
1784309518.564201832,1784309518.564201832,1784309518.564201832,-0.446996,-0.058989,0.077028,-0.093610,-0.021190,-0.248941
1784309518.597587347,1784309518.597587347,1784309518.597587347,-0.446993,-0.058950,0.076492,-0.091760,-0.025431,-0.248684
1784309518.630849123,1784309518.630849123,1784309518.630849123,-0.446942,-0.058106,0.077444,-0.102492,-0.026795,-0.246481
1784309518.664235830,1784309518.664235830,1784309518.664235830,-0.446728,-0.058668,0.075260,-0.096351,-0.032104,-0.242696
1784309518.764167309,1784309518.764167309,1784309518.764167309,-0.443355,-0.058380,0.075881,-0.107745,-0.028926,-0.222845
1784309518.797553778,1784309518.797553778,1784309518.797553778,-0.441727,-0.060016,0.074934,-0.094817,-0.027658,-0.214773
1784309518.830836773,1784309518.830836773,1784309518.830836773,-0.440525,-0.059582,0.076893,-0.101113,-0.021156,-0.209431
1784309518.897820473,1784309518.897820473,1784309518.897820473,-0.439272,-0.059844,0.074903,-0.101571,-0.024857,-0.200697
1784309518.931208134,1784309518.931208134,1784309518.931208134,-0.438671,-0.059808,0.076179,-0.102554,-0.024019,-0.197151
1784309518.964490652,1784309518.964490652,1784309518.964490652,-0.438927,-0.058928,0.075234,-0.112868,-0.025761,-0.195135
1784309519.031140089,1784309519.031140089,1784309519.031140089,-0.437451,-0.060082,0.076684,-0.104498,-0.026612,-0.187749
1784309519.131193638,1784309519.131193638,1784309519.131193638,-0.435296,-0.059969,0.074234,-0.113480,-0.031099,-0.172345
1784309519.164434671,1784309519.164434671,1784309519.164434671,-0.434423,-0.059737,0.075957,-0.117695,-0.023443,-0.166905
1784309519.197822332,1784309519.197822332,1784309519.197822332,-0.433307,-0.060269,0.076321,-0.113612,-0.022973,-0.161769
1784309519.231102943,1784309519.231102943,1784309519.231102943,-0.432452,-0.061044,0.075889,-0.105335,-0.022911,-0.157844
1784309519.297751427,1784309519.297751427,1784309519.297751427,-0.431759,-0.060936,0.077627,-0.108020,-0.016573,-0.153564
1784309519.331138849,1784309519.331138849,1784309519.331138849,-0.431435,-0.060712,0.076240,-0.112598,-0.025698,-0.151188
1784309519.364422321,1784309519.364422321,1784309519.364422321,-0.431471,-0.060326,0.076728,-0.115140,-0.023879,-0.150074
1784309519.431073189,1784309519.431073189,1784309519.431073189,-0.430567,-0.061027,0.076977,-0.108074,-0.022986,-0.146786
1784309519.464455843,1784309519.464455843,1784309519.464455843,-0.430870,-0.060829,0.074463,-0.113133,-0.027950,-0.144511
1784309519.497737408,1784309519.497737408,1784309519.497737408,-0.430415,-0.060238,0.077506,-0.117620,-0.018356,-0.144121
1784309519.531123877,1784309519.531123877,1784309519.531123877,-0.430466,-0.060669,0.075199,-0.113341,-0.025339,-0.143610
1784309519.597793341,1784309519.597793341,1784309519.597793341,-0.431156,-0.060571,0.076039,-0.113623,-0.021219,-0.146964
1784309519.631033659,1784309519.631033659,1784309519.631033659,-0.431872,-0.060034,0.075018,-0.115593,-0.026123,-0.150750
1784309519.664420128,1784309519.664420128,1784309519.664420128,-0.432331,-0.059959,0.076810,-0.116636,-0.024836,-0.155385
1784309519.697661400,1784309519.697661400,1784309519.697661400,-0.433515,-0.059548,0.076665,-0.119518,-0.025211,-0.161247
1784309519.731048346,1784309519.731048346,1784309519.731048346,-0.434786,-0.058988,0.076113,-0.120810,-0.028575,-0.167840
1784309519.797674656,1784309519.797674656,1784309519.797674656,-0.437119,-0.058642,0.075467,-0.119140,-0.034766,-0.181272
1784309519.830936193,1784309519.830936193,1784309519.830936193,-0.438206,-0.057784,0.077599,-0.126801,-0.030845,-0.188114
1784309519.864323616,1784309519.864323616,1784309519.864323616,-0.439308,-0.058006,0.076788,-0.123709,-0.033247,-0.193557
1784309519.930992126,1784309519.930992126,1784309519.930992126,-0.441477,-0.056660,0.078408,-0.132745,-0.035027,-0.204851
1784309519.964296103,1784309519.964296103,1784309519.964296103,-0.441960,-0.056582,0.078189,-0.135990,-0.036395,-0.208206
1784309519.997693300,1784309519.997693300,1784309519.997693300,-0.442235,-0.056696,0.078972,-0.132158,-0.036146,-0.211471
1784309520.064350605,1784309520.064350605,1784309520.064350605,-0.443511,-0.055550,0.078659,-0.141350,-0.037766,-0.217058
1784309520.097614765,1784309520.097614765,1784309520.097614765,-0.443803,-0.055636,0.078964,-0.138283,-0.041145,-0.219028
1784309520.130998850,1784309520.130998850,1784309520.130998850,-0.444048,-0.054919,0.081161,-0.139745,-0.037571,-0.222839
1784309520.197626352,1784309520.197626352,1784309520.197626352,-0.444905,-0.054138,0.083081,-0.147526,-0.037951,-0.227300
1784309520.230887651,1784309520.230887651,1784309520.230887651,-0.445550,-0.053049,0.083066,-0.154743,-0.041573,-0.230608
1784309520.264274597,1784309520.264274597,1784309520.264274597,-0.446423,-0.053131,0.082818,-0.155935,-0.040564,-0.233829
1784309520.297535896,1784309520.297535896,1784309520.297535896,-0.447158,-0.052493,0.083232,-0.160988,-0.042627,-0.236366
1784309520.364183903,1784309520.364183903,1784309520.364183903,-0.447625,-0.052565,0.084382,-0.156903,-0.045457,-0.239046
1784309520.397573233,1784309520.397573233,1784309520.397573233,-0.447752,-0.051096,0.084692,-0.171241,-0.047356,-0.238656
1784309520.430873871,1784309520.430873871,1784309520.430873871,-0.447699,-0.051652,0.082876,-0.167735,-0.052385,-0.237134
1784309520.530929327,1784309520.530929327,1784309520.530929327,-0.446719,-0.050960,0.086657,-0.174873,-0.051492,-0.228360
1784309520.564211845,1784309520.564211845,1784309520.564211845,-0.447464,-0.051120,0.085519,-0.177332,-0.059977,-0.223385
1784309520.597599506,1784309520.597599506,1784309520.597599506,-0.448657,-0.051312,0.088025,-0.184621,-0.063523,-0.217516
1784309520.664268732,1784309520.664268732,1784309520.664268732,-0.453666,-0.054702,0.087083,-0.185510,-0.123265,-0.197084
1784309520.697509050,1784309520.697509050,1784309520.697509050,-0.457407,-0.056653,0.089357,-0.195005,-0.145205,-0.187300
1784309520.730895519,1784309520.730895519,1784309520.730895519,-0.461567,-0.059726,0.089433,-0.203857,-0.154012,-0.183424
1784309520.797524214,1784309520.797524214,1784309520.797524214,-0.467597,-0.067954,0.089995,-0.216400,-0.127230,-0.197633
1784309520.897473097,1784309520.897473097,1784309520.897473097,-0.479512,-0.092180,0.084181,-0.204667,-0.103291,-0.211545
1784309520.930860043,1784309520.930860043,1784309520.930860043,-0.484749,-0.103003,0.078066,-0.189109,-0.103453,-0.215572
1784309520.964142799,1784309520.964142799,1784309520.964142799,-0.488582,-0.115849,0.070547,-0.161302,-0.082690,-0.225816
1784309520.997529030,1784309520.997529030,1784309520.997529030,-0.487677,-0.128197,0.067955,-0.129865,-0.057920,-0.235209
1784309521.064177275,1784309521.064177275,1784309521.064177275,-0.487397,-0.155021,0.051561,-0.028284,0.055707,-0.256431
1784309521.097418785,1784309521.097418785,1784309521.097418785,-0.487508,-0.166039,0.041975,0.028769,0.072564,-0.248836
1784309521.130804777,1784309521.130804777,1784309521.130804777,-0.491368,-0.176626,0.027271,0.079941,0.109680,-0.242134
1784309521.197452545,1784309521.197452545,1784309521.197452545,-0.500447,-0.193846,-0.013933,0.204927,0.246107,-0.211231
1784309521.230714560,1784309521.230714560,1784309521.230714560,-0.504941,-0.198395,-0.032591,0.275214,0.344551,-0.180504
1784309521.264100790,1784309521.264100790,1784309521.264100790,-0.510617,-0.199661,-0.048915,0.341545,0.411081,-0.150969
1784309521.297362089,1784309521.297362089,1784309521.297362089,-0.518117,-0.197710,-0.071457,0.422719,0.435194,-0.123594
1784309521.364052773,1784309521.364052773,1784309521.364052773,-0.535080,-0.188390,-0.106189,0.560145,0.449996,-0.086721
1784309521.397438765,1784309521.397438765,1784309521.397438765,-0.542005,-0.181352,-0.126595,0.641933,0.458685,-0.054938
1784309521.430720806,1784309521.430720806,1784309521.430720806,-0.548477,-0.174435,-0.147071,0.719025,0.476924,-0.017224
